,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,renda,tempo_ultima_compra,automoveis_adquiridos,avalicao_cliente
3738,461309,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,16254.11,28,2,7
3739,459310,Masculino,Nao,38,Sim,Entretenimento,1.0,Baixo,2.0,Cat_2,D,6440.61,16,1,9
3741,467215,Feminino,Sim,78,Sim,Advogado,1.0,Alto,2.0,Cat_6,C,6680.83,22,1,8
3742,460613,Feminino,Sim,46,Sim,Do Lar,8.0,Medio,3.0,Cat_3,C,4697.24,0,1,9
3743,461682,Masculino,Sim,75,Nao,Executivo,1.0,Alto,2.0,Cat_6,C,19783.52,16,4,10
3745,463896,Feminino,Nao,25,Nao,Do Lar,0.0,Baixo,3.0,Cat_2,C,4552.44,22,1,9
3746,463323,Masculino,Sim,31,Sim,Enfermeiro,2.0,Baixo,2.0,Cat_6,D,14240.39,37,2,6
3747,464033,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,12437.85,4,1,7
3748,465456,Feminino,Sim,59,Sim,Ator/Atriz,3.0,Alto,5.0,Cat_1,B,7822.19,34,2,5
3749,467831,Masculino,Sim,39,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,8334.01,31,2,7
3750,464285,Feminino,Nao,25,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B,6765.87,9,1,10
3751,465697,Feminino,Sim,47,Nao,Ator/Atriz,7.0,Baixo,1.0,Cat_6,C,10614.15,33,1,10
3752,465199,Masculino,Sim,32,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A,5861.3,30,1,9
3753,466057,Feminino,Sim,38,Nao,Medico,1.0,Medio,2.0,Cat_4,D,8863.11,26,2,4
3754,467327,Masculino,Sim,52,Sim,Ator/Atriz,3.0,Medio,4.0,Cat_6,C,10345.83,30,2,10
3755,460495,Masculino,Nao,21,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_3,D,13321.13,25,1,2
3756,466180,Masculino,Sim,70,Nao,Advogado,0.0,Baixo,1.0,Cat_6,B,5162.17,15,2,5
3757,467954,Masculino,Nao,31,Nao,Enfermeiro,8.0,Baixo,4.0,Cat_6,D,13125.22,22,1,7
3758,467915,Feminino,Nao,23,Nao,Medico,0.0,Baixo,4.0,Cat_6,C,4464.12,5,1,10
3760,459220,Feminino,Sim,77,Sim,Advogado,1.0,Alto,2.0,Cat_6,A,7973.29,35,1,10
3762,465069,Masculino,Sim,73,Sim,Enfermeiro,1.0,Medio,3.0,Cat_6,C,14796.5,5,3,8
3764,460537,Feminino,Nao,33,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_3,A,10975.97,36,3,3
3765,461019,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_3,D,12707.65,3,1,9
3766,461686,Masculino,Sim,59,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B,6979.24,17,1,3
3767,459263,Feminino,Nao,32,Nao,Enfermeiro,8.0,Baixo,4.0,Cat_6,D,10532.26,23,2,4
3768,462947,Feminino,Sim,46,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B,8420.35,9,1,10
3769,463875,Masculino,Sim,53,Sim,Entretenimento,1.0,Baixo,3.0,Cat_2,A,6624.82,24,1,10
3770,459704,Masculino,Sim,41,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B,8435.05,1,2,9
3771,467741,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D,12981.88,23,3,8
3772,464978,Masculino,Sim,62,Nao,Executivo,0.0,Alto,2.0,Cat_4,B,4163.83,32,1,10
3774,459459,Masculino,Sim,36,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,A,8169.89,33,2,10
3775,467458,Feminino,Nao,28,Sim,Entretenimento,0.0,Baixo,2.0,Cat_6,D,5770.27,17,2,10
3776,459223,Feminino,Sim,47,Sim,Medico,1.0,Medio,4.0,Cat_6,C,5243.31,12,2,10
3777,462296,Feminino,Sim,46,Sim,Ator/Atriz,0.0,Alto,4.0,Cat_6,C,6205.99,33,1,10
3778,466625,Masculino,Sim,49,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_7,C,7044.26,2,1,10
3779,462043,Masculino,Nao,33,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_6,C,11592.86,24,2,10
3780,466777,Feminino,Sim,49,Sim,Do Lar,8.0,Medio,2.0,Cat_6,C,4348.26,31,1,10
3781,459959,Masculino,Sim,25,Sim,Ator/Atriz,9.0,Baixo,4.0,Cat_6,D,4601.44,31,1,9
3782,462470,Masculino,Sim,80,Sim,Executivo,3.0,Baixo,1.0,Cat_6,B,10723.56,11,2,6
3783,460805,Masculino,Nao,36,Sim,Enfermeiro,8.0,Baixo,4.0,Cat_2,A,14839.4,20,1,7
3785,463244,Feminino,Sim,45,Nao,Medico,1.0,Baixo,1.0,Cat_6,B,10280.18,26,1,7
3786,462032,Feminino,Sim,69,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C,1930.9,34,1,4
3787,467291,Masculino,Sim,53,Sim,Entretenimento,1.0,Medio,4.0,Cat_6,D,5970.67,34,1,9
3788,467847,Masculino,Sim,41,Sim,Ator/Atriz,8.0,Alto,2.0,Cat_2,A,6281.99,32,1,10
3789,462243,Masculino,Sim,43,Nao,Executivo,1.0,Baixo,4.0,Cat_6,A,8396.62,14,1,9
3790,466626,Feminino,Sim,51,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_7,C,2628.2,32,1,9
3791,464372,Masculino,Sim,45,Sim,Ator/Atriz,1.0,Medio,6.0,Cat_5,C,6447.33,36,1,5
3792,465005,Masculino,Sim,50,Sim,Executivo,4.0,Alto,3.0,Cat_6,C,13253.34,15,2,6
3793,466185,Masculino,Sim,57,Sim,Medico,0.0,Medio,4.0,Cat_6,C,6687.88,2,1,5
3794,462165,Masculino,Sim,70,Sim,Advogado,3.0,Alto,2.0,Cat_6,D,5206.87,11,1,10
3795,464740,Feminino,Sim,59,Nao,Ator/Atriz,1.0,Baixo,3.0,Cat_4,C,8603.4,3,1,5
3796,463753,Feminino,Nao,30,Sim,Enfermeiro,0.0,Baixo,5.0,Cat_2,D,12747.71,24,1,10
3797,459852,Masculino,Nao,40,Sim,Ator/Atriz,7.0,Baixo,1.0,Cat_6,A,2222.48,35,1,10
3798,460777,Masculino,Sim,74,Nao,Advogado,0.0,Baixo,1.0,Cat_6,D,6243.93,18,1,10
3801,459217,Feminino,Sim,60,Nao,Advogado,1.0,Medio,3.0,Cat_6,B,1823.08,21,1,5
3802,462265,Masculino,Nao,31,Sim,Medico,3.0,Baixo,4.0,Cat_6,C,7951.96,22,1,5
3803,460455,Feminino,Sim,28,Sim,Do Lar,9.0,Medio,2.0,Cat_3,B,4651.53,33,1,9
3804,462402,Feminino,Sim,37,Nao,Entretenimento,1.0,Medio,2.0,Cat_4,D,5879.45,10,1,9
3805,459386,Masculino,Sim,70,Nao,Advogado,0.0,Alto,2.0,Cat_6,B,7001.73,16,3,4
3806,461526,Masculino,Sim,78,Nao,Entretenimento,0.0,Baixo,2.0,Cat_6,D,6769.35,14,2,3
3807,461538,Feminino,Nao,38,Sim,Ator/Atriz,8.0,Baixo,8.0,Cat_2,B,8434.51,36,1,6
3808,460736,Masculino,Nao,19,Nao,Entretenimento,0.0,Baixo,3.0,Cat_6,C,7074.73,4,1,7
3809,459859,Feminino,Sim,28,Nao,Medico,9.0,Baixo,1.0,Cat_7,A,5468.21,18,1,9
3810,466252,Feminino,Sim,73,Nao,Executivo,0.0,Baixo,3.0,Cat_4,B,15827.8,29,2,9
3811,462240,Masculino,Sim,84,Nao,Advogado,1.0,Alto,2.0,Cat_6,A,4824.95,17,1,4
3812,466920,Masculino,Nao,21,Nao,Enfermeiro,7.0,Baixo,4.0,Cat_3,D,14028.34,15,2,9
3813,466293,Masculino,Sim,79,Nao,Advogado,0.0,Alto,2.0,Cat_6,B,6734.66,16,1,5
3814,461517,Masculino,Sim,42,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,B,7112.0,3,1,8
3815,466763,Masculino,Sim,55,Sim,Do Lar,0.0,Baixo,4.0,Cat_6,B,4679.27,17,1,10
3816,460822,Masculino,Sim,41,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A,9669.14,33,2,10
3817,466715,Masculino,Sim,72,Sim,Executivo,1.0,Alto,4.0,Cat_6,C,7581.42,1,1,10
3818,460045,Masculino,Sim,56,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B,7388.3,33,1,8
3819,467723,Masculino,Sim,83,Nao,Executivo,0.0,Baixo,7.0,Cat_6,D,10260.79,13,4,10
3820,466664,Feminino,Sim,47,Sim,Medico,1.0,Medio,2.0,Cat_4,A,8425.33,22,1,8
3821,464867,Feminino,Sim,47,Sim,Medico,1.0,Medio,2.0,Cat_4,B,8940.51,8,1,6
3822,459742,Feminino,Sim,83,Nao,Advogado,1.0,Alto,2.0,Cat_6,C,6673.32,33,1,6
3824,465636,Masculino,Nao,29,Sim,Enfermeiro,3.0,Baixo,3.0,Cat_4,D,11533.74,16,2,5
3825,467639,Masculino,Sim,50,Sim,Entretenimento,0.0,Medio,4.0,Cat_6,B,5154.69,14,2,3
3827,462024,Masculino,Nao,33,Sim,Entretenimento,1.0,Baixo,8.0,Cat_4,C,6455.99,28,1,5
3828,464730,Masculino,Sim,36,Nao,Executivo,1.0,Alto,6.0,Cat_4,D,7953.84,17,1,10
3829,465823,Masculino,Sim,65,Nao,Entretenimento,7.0,Medio,4.0,Cat_4,D,6004.21,17,1,5
3831,460460,Masculino,Sim,27,Nao,Entretenimento,4.0,Baixo,4.0,Cat_3,B,5494.2,21,1,10
3832,467202,Masculino,Sim,22,Nao,Medico,1.0,Baixo,4.0,Cat_6,A,3507.24,23,1,9
3834,465327,Feminino,Nao,42,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,D,5856.31,22,1,10
3835,466072,Feminino,Nao,23,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_3,D,14347.87,14,1,10
3836,466086,Masculino,Sim,80,Sim,Advogado,0.0,Alto,2.0,Cat_6,C,5690.34,33,2,8
3837,459343,Feminino,Sim,40,Sim,Entretenimento,12.0,Baixo,6.0,Cat_6,A,4740.32,10,1,5
3838,459224,Feminino,Sim,48,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,3248.05,5,1,8
3839,465473,Feminino,Nao,55,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,A,2926.22,33,1,10
3840,466887,Masculino,Sim,36,Sim,Entretenimento,1.0,Baixo,3.0,Cat_3,A,6857.44,31,1,8
3841,463682,Masculino,Sim,41,Sim,Ator/Atriz,12.0,Medio,2.0,Cat_6,B,8099.41,21,1,10
3842,460963,Feminino,Nao,32,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,2391.84,8,1,5
3843,467033,Masculino,Sim,37,Sim,Entretenimento,8.0,Medio,2.0,Cat_2,D,6614.84,0,1,9
3844,463883,Masculino,Nao,30,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_4,B,11425.65,12,1,7
3845,466716,Feminino,Sim,79,Sim,Advogado,1.0,Baixo,1.0,Cat_6,C,5933.25,28,1,9
3846,464251,Masculino,Sim,65,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_2,B,7218.1,6,1,2
3847,463843,Masculino,Sim,49,Sim,Executivo,0.0,Alto,4.0,Cat_6,A,10577.85,2,2,9
3848,461476,Masculino,Sim,53,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_2,C,6205.85,17,1,7
3849,467787,Masculino,Nao,20,Nao,Enfermeiro,8.0,Baixo,5.0,Cat_6,D,17575.7,35,3,7
3850,463130,Feminino,Sim,78,Nao,Advogado,1.0,Alto,2.0,Cat_6,B,5293.1,37,1,9
3851,467722,Masculino,Nao,32,Sim,Medico,6.0,Baixo,5.0,Cat_6,D,6699.07,26,1,10
3852,465241,Masculino,Nao,23,Nao,Enfermeiro,3.0,Baixo,2.0,Cat_4,D,11955.5,6,4,7
3853,460345,Feminino,Sim,40,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C,10067.4,37,1,3
3855,466255,Masculino,Sim,45,Sim,Entretenimento,0.0,Baixo,4.0,Cat_2,C,6286.0,1,1,6
3856,463449,Masculino,Sim,25,Nao,Enfermeiro,1.0,Medio,2.0,Cat_6,D,10360.6,5,3,10
3857,459276,Feminino,Nao,20,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,17666.12,25,4,10
3858,463644,Feminino,Nao,27,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_7,D,11656.77,27,4,9
3859,466253,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_2,D,15753.65,16,2,6
3860,461717,Feminino,Nao,26,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_2,A,13087.33,9,3,10
3861,462733,Masculino,Sim,55,Nao,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,8723.26,11,4,5
3863,461866,Masculino,Nao,25,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,12777.2,35,1,7
3864,459876,Feminino,Sim,67,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,B,5264.02,34,2,9
3865,461869,Masculino,Sim,87,Sim,Advogado,0.0,Baixo,1.0,Cat_6,B,5159.47,22,1,10
3866,461228,Masculino,Sim,26,Nao,Medico,9.0,Baixo,6.0,Cat_6,D,7999.58,22,1,10
3867,462962,Feminino,Sim,37,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_3,A,3325.48,30,1,10
3868,465869,Masculino,Nao,42,Sim,Medico,1.0,Baixo,1.0,Cat_6,A,7633.05,0,2,7
3869,464181,Feminino,Nao,31,Sim,Enfermeiro,6.0,Baixo,4.0,Cat_2,D,10424.36,8,2,4
3870,459740,Feminino,Nao,20,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D,14742.17,3,3,10
3871,462774,Feminino,Sim,88,Sim,Advogado,0.0,Baixo,1.0,Cat_6,D,4484.73,3,1,8
3872,464567,Masculino,Nao,33,Sim,Enfermeiro,8.0,Baixo,4.0,Cat_2,D,12964.59,14,1,9
3873,459271,Feminino,Nao,55,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A,8936.34,8,1,9
3874,460990,Masculino,Nao,22,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,11884.4,19,2,10
3876,466672,Masculino,Sim,62,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,C,2155.58,24,1,6
3877,462919,Feminino,Sim,37,Nao,Do Lar,13.0,Medio,3.0,Cat_6,A,4741.15,19,1,10
3878,463153,Feminino,Nao,26,Sim,Do Lar,9.0,Baixo,1.0,Cat_2,D,4112.33,27,1,7
3879,460464,Masculino,Nao,27,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_3,D,11726.46,24,2,10
3880,461375,Masculino,Nao,29,Sim,Enfermeiro,1.0,Baixo,4.0,Cat_2,D,12761.48,29,2,10
3881,467956,Feminino,Nao,31,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,B,7080.22,13,1,10
3882,467024,Masculino,Sim,40,Sim,Entretenimento,9.0,Medio,5.0,Cat_6,B,6164.13,18,1,9
3883,461146,Masculino,Sim,56,Sim,Entretenimento,0.0,Baixo,2.0,Cat_3,C,6152.27,26,1,10
3884,462388,Feminino,Sim,45,Sim,Ator/Atriz,1.0,Alto,5.0,Cat_6,C,7340.6,22,2,7
3885,460355,Feminino,Nao,40,Sim,Entretenimento,5.0,Baixo,1.0,Cat_3,A,7014.35,8,1,8
3886,461854,Masculino,Nao,30,Sim,Enfermeiro,9.0,Baixo,3.0,Cat_6,D,13867.43,23,3,7
3887,458985,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,13189.02,27,4,10
3888,466356,Masculino,Sim,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C,8624.68,13,1,10
3889,460078,Feminino,Sim,39,Sim,Enfermeiro,8.0,Alto,2.0,Cat_1,D,13908.24,7,3,8
3890,464969,Feminino,Sim,65,Nao,Advogado,0.0,Alto,9.0,Cat_4,A,1920.93,1,1,9
3891,461769,Masculino,Nao,40,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B,8545.38,25,1,10
3892,463548,Feminino,Nao,18,Nao,Enfermeiro,3.0,Baixo,4.0,Cat_4,D,12712.09,11,1,2
3893,467116,Masculino,Sim,73,Sim,Executivo,1.0,Alto,2.0,Cat_6,B,6943.25,16,1,9
3894,461577,Feminino,Sim,50,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C,6458.17,34,1,8
3895,460740,Masculino,Sim,38,Sim,Ator/Atriz,4.0,Medio,3.0,Cat_6,B,9268.53,29,1,10
3896,466844,Masculino,Nao,18,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_6,D,12188.34,14,1,9
3897,460150,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_4,D,13382.64,19,1,5
3899,466833,Masculino,Sim,58,Sim,Ator/Atriz,7.0,Baixo,2.0,Cat_6,B,7586.34,20,1,5
3900,460371,Feminino,Nao,28,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C,2652.81,33,1,10
3901,465180,Feminino,Sim,53,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_7,C,2908.97,16,1,10
3902,461279,Masculino,Nao,18,Nao,Medico,4.0,Baixo,2.0,Cat_6,A,6076.13,26,1,6
3903,459109,Masculino,Sim,49,Sim,Entretenimento,7.0,Medio,4.0,Cat_6,C,6721.26,30,1,7
3904,467519,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D,12241.89,23,2,10
3905,461398,Masculino,Nao,20,Nao,Medico,0.0,Baixo,4.0,Cat_6,D,7774.66,33,1,10
3906,467188,Masculino,Sim,55,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,B,5802.56,19,1,6
3908,461823,Masculino,Nao,27,Nao,Enfermeiro,10.0,Baixo,4.0,Cat_6,C,14357.11,29,1,10
3909,459732,Masculino,Sim,72,Sim,Executivo,1.0,Alto,5.0,Cat_6,A,8752.95,22,4,6
3910,461317,Feminino,Nao,59,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,C,6127.48,18,1,9
3911,461459,Feminino,Sim,35,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A,9005.47,35,1,10
3913,464577,Feminino,Sim,28,Sim,Enfermeiro,10.0,Alto,2.0,Cat_6,D,13905.99,8,2,3
3914,466552,Masculino,Sim,19,Nao,Entretenimento,1.0,Baixo,2.0,Cat_6,A,6785.45,29,2,9
3915,461231,Masculino,Sim,52,Sim,Ator/Atriz,2.0,Alto,1.0,Cat_4,D,2705.66,0,1,8
3916,463650,Masculino,Nao,29,Nao,Medico,1.0,Baixo,3.0,Cat_6,D,3375.24,24,1,9
3917,462674,Feminino,Sim,51,Sim,Do Lar,12.0,Medio,4.0,Cat_3,B,4312.87,3,1,5
3918,465275,Masculino,Nao,27,Sim,Enfermeiro,1.0,Baixo,5.0,Cat_6,D,12564.31,8,3,9
3919,465684,Feminino,Nao,47,Sim,Entretenimento,0.0,Baixo,1.0,Cat_3,A,7006.27,17,2,10
3920,465492,Masculino,Sim,61,Nao,Entretenimento,1.0,Baixo,1.0,Cat_2,A,7132.6,23,1,8
3921,464510,Feminino,Sim,75,Nao,Advogado,0.0,Alto,2.0,Cat_6,D,6496.53,23,1,6
3922,463588,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,1.0,Cat_6,D,13275.79,19,1,10
3923,466341,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_5,C,9492.05,7,1,9
3924,459397,Masculino,Sim,59,Sim,Ator/Atriz,3.0,Medio,2.0,Cat_6,B,3870.86,34,1,9
3925,460888,Masculino,Sim,42,Nao,Do Lar,8.0,Baixo,1.0,Cat_6,A,4557.97,13,1,7
3926,460272,Feminino,Nao,86,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A,3612.87,13,1,3
3927,460612,Masculino,Nao,33,Sim,Entretenimento,9.0,Baixo,4.0,Cat_3,C,6556.21,18,1,4
3928,462227,Masculino,Sim,49,Nao,Executivo,3.0,Alto,5.0,Cat_7,B,12628.77,25,2,6
3929,467892,Masculino,Nao,23,Nao,Medico,1.0,Baixo,5.0,Cat_6,D,5831.81,19,1,10
3930,461012,Masculino,Nao,35,Nao,Medico,1.0,Baixo,3.0,Cat_3,D,6304.34,22,1,10
3931,463003,Masculino,Sim,37,Sim,Ator/Atriz,2.0,Medio,2.0,Cat_6,C,6652.95,31,2,10
3932,467592,Masculino,Sim,43,Sim,Entretenimento,7.0,Baixo,2.0,Cat_6,A,5246.46,10,2,6
3935,463400,Feminino,Nao,20,Nao,Enfermeiro,8.0,Baixo,3.0,Cat_1,D,14350.83,0,2,10
3936,467075,Feminino,Sim,31,Nao,Do Lar,9.0,Medio,2.0,Cat_6,A,4468.55,0,1,9
3937,462087,Feminino,Nao,31,Sim,Enfermeiro,9.0,Baixo,3.0,Cat_2,A,12357.81,6,1,7
3938,462522,Masculino,Sim,41,Nao,Executivo,1.0,Medio,5.0,Cat_4,B,18870.28,35,1,10
3939,459615,Masculino,Sim,84,Nao,Advogado,1.0,Baixo,1.0,Cat_6,A,3034.58,17,1,9
3940,467794,Feminino,Nao,23,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_3,D,11696.19,12,2,10
3941,461040,Feminino,Sim,69,Nao,Advogado,0.0,Baixo,1.0,Cat_3,D,5798.96,1,1,5
3942,466443,Feminino,Sim,68,Sim,Ator/Atriz,4.0,Baixo,2.0,Cat_6,B,7947.92,21,1,10
3943,463975,Feminino,Nao,30,Nao,Enfermeiro,8.0,Baixo,4.0,Cat_4,B,13883.05,12,2,5
3944,464063,Feminino,Nao,26,Sim,Medico,1.0,Baixo,1.0,Cat_6,D,5389.26,36,1,8
3945,461326,Feminino,Nao,36,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,C,5196.39,23,2,10
3946,467196,Masculino,Nao,18,Nao,Entretenimento,0.0,Baixo,5.0,Cat_6,C,6032.61,20,2,1
3947,461633,Masculino,Nao,30,Sim,Enfermeiro,8.0,Baixo,4.0,Cat_7,D,12710.57,25,2,1
3948,462045,Feminino,Nao,46,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B,9837.39,15,1,5
3949,466289,Masculino,Nao,19,Nao,Enfermeiro,2.0,Baixo,5.0,Cat_2,D,11771.79,28,1,8
3950,463562,Masculino,Nao,33,Sim,Entretenimento,0.0,Baixo,4.0,Cat_6,C,6461.95,7,2,6
3951,460089,Feminino,Sim,65,Sim,Ator/Atriz,13.0,Baixo,1.0,Cat_6,B,8776.07,18,1,4
3952,459336,Masculino,Sim,26,Sim,Ator/Atriz,6.0,Medio,2.0,Cat_6,A,6801.82,21,2,8
3953,467350,Feminino,Nao,30,Sim,Do Lar,6.0,Baixo,1.0,Cat_6,D,4190.44,36,1,8
3954,463565,Feminino,Nao,33,Sim,Entretenimento,1.0,Baixo,4.0,Cat_6,D,7523.13,26,2,5
3956,467269,Masculino,Sim,65,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,4683.09,21,1,10
3957,464934,Masculino,Sim,77,Nao,Advogado,1.0,Baixo,2.0,Cat_4,D,2309.77,36,1,9
3959,465445,Feminino,Nao,27,Sim,Do Lar,6.0,Baixo,7.0,Cat_6,B,4572.3,34,1,10
3960,463661,Feminino,Sim,51,Sim,Medico,1.0,Medio,4.0,Cat_6,B,4168.18,19,1,6
3961,459370,Masculino,Nao,18,Nao,Enfermeiro,13.0,Baixo,4.0,Cat_6,D,10750.05,31,1,2
3962,466019,Feminino,Sim,63,Sim,Ator/Atriz,5.0,Baixo,1.0,Cat_3,C,5359.97,7,1,8
3964,461683,Masculino,Sim,43,Sim,Executivo,1.0,Alto,4.0,Cat_6,B,15385.88,27,1,10
3965,459053,Masculino,Sim,46,Sim,Executivo,0.0,Alto,4.0,Cat_6,C,10075.17,26,3,4
3966,466894,Masculino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,B,5908.41,33,2,8
3968,467969,Feminino,Sim,43,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,2969.69,23,1,6
3969,463120,Feminino,Nao,37,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A,5774.96,8,2,10
3970,466106,Feminino,Sim,63,Nao,Ator/Atriz,0.0,Medio,5.0,Cat_6,C,7975.8,31,1,8
3971,461976,Feminino,Sim,37,Sim,Entretenimento,5.0,Medio,2.0,Cat_3,B,7575.39,12,1,10
3972,460885,Masculino,Sim,53,Nao,Ator/Atriz,8.0,Medio,3.0,Cat_6,B,2416.98,14,1,10
3973,463692,Feminino,Sim,26,Sim,Enfermeiro,6.0,Alto,7.0,Cat_2,D,11753.81,18,1,7
3974,467674,Masculino,Sim,40,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,5553.67,4,1,4
3975,465982,Masculino,Sim,41,Sim,Entretenimento,0.0,Medio,4.0,Cat_6,B,6748.18,36,1,5
3976,464349,Masculino,Sim,66,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,C,8000.77,12,1,6
3978,462247,Feminino,Sim,42,Nao,Ator/Atriz,1.0,Alto,4.0,Cat_6,B,7139.7,9,1,4
3979,463886,Feminino,Nao,38,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C,2806.61,33,1,10
3980,460304,Feminino,Nao,53,Nao,Advogado,1.0,Baixo,1.0,Cat_6,D,2999.26,22,1,10
3981,466458,Masculino,Nao,33,Nao,Executivo,5.0,Baixo,2.0,Cat_6,A,13023.24,30,4,6
3982,462449,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,11949.26,16,1,8
3983,467558,Masculino,Sim,50,Sim,Medico,0.0,Medio,8.0,Cat_6,C,8554.19,6,2,2
3985,461663,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,13172.39,18,3,10
3986,459571,Feminino,Sim,53,Sim,Executivo,0.0,Alto,4.0,Cat_6,C,11752.29,5,1,10
3987,459385,Feminino,Sim,41,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_7,C,9446.15,3,4,10
3988,466191,Masculino,Sim,48,Sim,Executivo,0.0,Alto,3.0,Cat_2,C,9675.06,27,1,10
3989,465062,Masculino,Sim,56,Nao,Executivo,0.0,Alto,4.0,Cat_6,B,17675.35,27,4,6
3990,467108,Feminino,Nao,66,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D,2558.16,37,1,9
3991,466957,Masculino,Sim,35,Nao,Entretenimento,8.0,Medio,4.0,Cat_6,A,6936.52,30,1,3
3992,463298,Masculino,Sim,50,Nao,Entretenimento,0.0,Baixo,2.0,Cat_6,A,7551.38,14,1,9
3993,461155,Feminino,Sim,51,Sim,Ator/Atriz,3.0,Baixo,2.0,Cat_3,B,5739.99,0,3,8
3994,466650,Feminino,Nao,30,Nao,Enfermeiro,8.0,Baixo,3.0,Cat_4,D,12024.84,30,2,10
3995,464633,Masculino,Nao,30,Nao,Executivo,1.0,Baixo,4.0,Cat_4,D,4737.58,32,1,8
3996,464469,Feminino,Nao,50,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B,2163.19,26,1,2
