ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
465166,Masculino,Nao,25,Sim,Enfermeiro,4.0,Baixo,5.0,Cat_4,D
460194,Feminino,Nao,23,Nao,Entretenimento,0.0,Baixo,2.0,Cat_2,D
462711,Masculino,Sim,53,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_6,C
467769,Feminino,Nao,35,Sim,Medico,1.0,Baixo,1.0,Cat_3,B
461898,Masculino,Sim,60,Sim,Executivo,5.0,Alto,3.0,Cat_6,C
460840,Masculino,Sim,86,Sim,Advogado,0.0,Baixo,1.0,Cat_6,A
466607,Masculino,Nao,18,Nao,Marketing,2.0,Baixo,2.0,Cat_3,D
462939,Masculino,Sim,38,Sim,Medico,0.0,Alto,4.0,Cat_7,A
465698,Masculino,Nao,39,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_3,A
461240,Feminino,Nao,45,Nao,Marketing,1.0,Baixo,1.0,Cat_6,D
461357,Masculino,Nao,28,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
459512,Masculino,Sim,65,Sim,Advogado,0.0,Alto,2.0,Cat_6,B
467775,Feminino,Nao,41,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_7,C
462871,Masculino,Sim,48,Nao,Entretenimento,1.0,Medio,3.0,Cat_6,B
464454,Feminino,Sim,52,Sim,Engenheiro,7.0,Alto,4.0,Cat_6,C
459074,Feminino,Nao,30,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_4,C
462539,Feminino,Sim,77,Nao,Advogado,1.0,Baixo,1.0,Cat_6,A
460133,Feminino,Nao,37,Nao,Ator/Atriz,4.0,Baixo,1.0,Cat_6,A
461780,Feminino,Nao,65,Sim,Advogado,0.0,Baixo,5.0,Cat_6,A
466945,Masculino,Sim,61,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
463922,Feminino,Nao,32,Nao,Enfermeiro,2.0,Baixo,5.0,Cat_1,C
466328,Masculino,Sim,49,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_3,C
466195,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
462300,Masculino,Sim,50,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
460412,Feminino,Nao,31,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_2,D
467823,Masculino,Sim,45,Sim,Medico,6.0,Medio,2.0,Cat_6,C
467726,Masculino,Sim,82,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
460134,Masculino,Sim,39,Sim,Entretenimento,9.0,Alto,3.0,Cat_6,D
463237,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_6,D
466770,Feminino,Sim,85,Sim,Advogado,0.0,Baixo,5.0,Cat_6,C
464198,Masculino,Sim,49,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A
459344,Feminino,Sim,76,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
464152,Masculino,Sim,37,Sim,Ator/Atriz,0.0,Alto,4.0,Cat_6,B
464104,Masculino,Sim,62,Nao,Ator/Atriz,0.0,Medio,3.0,Cat_6,C
461034,Feminino,Nao,23,Nao,Marketing,2.0,Baixo,6.0,Cat_3,D
460755,Masculino,Nao,33,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D
465019,Masculino,Sim,53,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,A
460060,Masculino,Sim,28,Nao,Engenheiro,6.0,Medio,2.0,Cat_4,A
465739,Feminino,Nao,87,Nao,Advogado,1.0,Baixo,2.0,Cat_6,A
461695,Feminino,Sim,45,Sim,Ator/Atriz,3.0,Medio,2.0,Cat_6,A
466297,Feminino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_4,D
465544,Feminino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_3,A
466207,Feminino,Sim,37,Sim,Medico,9.0,Medio,4.0,Cat_2,C
462397,Masculino,Sim,49,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
460014,Feminino,Nao,66,Nao,Entretenimento,2.0,Baixo,3.0,Cat_6,D
460202,Masculino,Sim,42,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,D
459834,Masculino,Sim,45,Nao,Medico,1.0,Medio,3.0,Cat_6,B
460048,Masculino,Nao,47,Sim,Medico,1.0,Baixo,1.0,Cat_6,B
464546,Feminino,Sim,38,Sim,Engenheiro,8.0,Baixo,3.0,Cat_6,A
467737,Feminino,Sim,51,Sim,Entretenimento,7.0,Medio,2.0,Cat_6,A
463936,Masculino,Sim,32,Nao,Entretenimento,1.0,Medio,2.0,Cat_6,B
467784,Feminino,Sim,45,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_7,C
467067,Feminino,Nao,32,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,C
465661,Masculino,Nao,59,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,C
463745,Masculino,Sim,62,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_3,A
466706,Masculino,Sim,67,Sim,Advogado,0.0,Baixo,2.0,Cat_6,C
467816,Feminino,Nao,73,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C
466418,Masculino,Sim,85,Nao,Advogado,0.0,Baixo,1.0,Cat_4,D
467882,Feminino,Nao,40,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
465498,Masculino,Sim,41,Sim,Engenheiro,9.0,Medio,2.0,Cat_2,A
461070,Masculino,Sim,46,Sim,Medico,0.0,Baixo,3.0,Cat_3,D
467403,Feminino,Sim,38,Sim,Ator/Atriz,7.0,Medio,3.0,Cat_4,B
464382,Feminino,Sim,55,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
465449,Feminino,Nao,43,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,B
465190,Feminino,Sim,48,Sim,Ator/Atriz,1.0,Alto,4.0,Cat_6,C
467310,Feminino,Sim,88,Sim,Advogado,0.0,Alto,3.0,Cat_6,B
463131,Masculino,Sim,66,Nao,Entretenimento,1.0,Alto,2.0,Cat_6,A
467301,Feminino,Sim,73,Nao,Advogado,1.0,Baixo,2.0,Cat_6,B
466202,Masculino,Sim,49,Sim,Ator/Atriz,9.0,Medio,2.0,Cat_6,C
459945,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
465187,Feminino,Sim,39,Nao,Medico,0.0,Medio,4.0,Cat_4,C
460253,Masculino,Sim,52,Sim,Ator/Atriz,4.0,Medio,2.0,Cat_6,B
463216,Masculino,Nao,30,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
465615,Masculino,Sim,61,Sim,Ator/Atriz,3.0,Medio,2.0,Cat_6,C
462055,Masculino,Nao,33,Sim,Enfermeiro,0.0,Baixo,7.0,Cat_4,A
465234,Masculino,Sim,68,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C
460720,Feminino,Sim,48,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,B
467582,Masculino,Sim,39,Sim,Executivo,0.0,Alto,3.0,Cat_2,B
466046,Feminino,Sim,36,Nao,Entretenimento,1.0,Medio,2.0,Cat_4,A
467622,Masculino,Sim,76,Sim,Advogado,1.0,Alto,2.0,Cat_6,C
462664,Masculino,Sim,69,Nao,Ator/Atriz,2.0,Baixo,2.0,Cat_6,A
461731,Masculino,Sim,79,Nao,Entretenimento,0.0,Baixo,1.0,Cat_6,B
459061,Feminino,Sim,39,Sim,Enfermeiro,9.0,Alto,3.0,Cat_6,A
461396,Masculino,Nao,23,Nao,Medico,0.0,Baixo,5.0,Cat_6,B
464900,Masculino,Sim,71,Nao,Advogado,1.0,Baixo,2.0,Cat_4,D
463445,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,A
463824,Feminino,Sim,37,Nao,Ator/Atriz,1.0,Baixo,3.0,Cat_6,B
459451,Feminino,Sim,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
463674,Feminino,Nao,25,Sim,Engenheiro,0.0,Baixo,7.0,Cat_4,C
460119,Masculino,Nao,26,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
465227,Masculino,Nao,23,Nao,Enfermeiro,6.0,Baixo,3.0,Cat_6,D
467610,Feminino,Sim,84,Sim,Advogado,2.0,Baixo,1.0,Cat_6,B
465159,Masculino,Sim,57,Nao,Entretenimento,0.0,Baixo,1.0,Cat_6,A
465956,Masculino,Sim,39,Sim,Entretenimento,4.0,Medio,4.0,Cat_6,A
462422,Masculino,Sim,71,Sim,Advogado,1.0,Baixo,2.0,Cat_6,A
466266,Masculino,Sim,48,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_3,C
464573,Feminino,Sim,39,Sim,Ator/Atriz,7.0,Medio,3.0,Cat_6,B
463306,Feminino,Sim,60,Sim,Engenheiro,1.0,Alto,4.0,Cat_3,B
462065,Feminino,Nao,43,Sim,Do Lar,14.0,Baixo,1.0,Cat_6,D
463456,Masculino,Sim,46,Nao,Entretenimento,1.0,Alto,3.0,Cat_6,B
459779,Feminino,Sim,62,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A
466663,Masculino,Nao,57,Sim,Medico,0.0,Baixo,1.0,Cat_3,A
464504,Masculino,Nao,29,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D
465262,Masculino,Sim,60,Sim,Entretenimento,7.0,Medio,4.0,Cat_2,B
466205,Feminino,Sim,58,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,C
464128,Masculino,Sim,52,Nao,Entretenimento,0.0,Medio,4.0,Cat_5,B
460482,Feminino,Sim,30,Nao,Do Lar,9.0,Baixo,3.0,Cat_3,B
466055,Masculino,Sim,52,Sim,Entretenimento,1.0,Medio,3.0,Cat_4,B
465511,Masculino,Sim,31,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,A
467527,Masculino,Sim,62,Sim,Ator/Atriz,2.0,Medio,4.0,Cat_6,B
460927,Masculino,Sim,38,Sim,Enfermeiro,1.0,Alto,4.0,Cat_3,D
464172,Masculino,Sim,60,Sim,Ator/Atriz,3.0,Alto,3.0,Cat_6,B
461442,Masculino,Sim,47,Sim,Ator/Atriz,1.0,Medio,6.0,Cat_2,C
459851,Masculino,Nao,53,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,B
466179,Masculino,Sim,71,Nao,Advogado,0.0,Baixo,1.0,Cat_6,B
459019,Masculino,Sim,45,Nao,Executivo,10.0,Alto,3.0,Cat_6,C
463274,Masculino,Sim,58,Sim,Ator/Atriz,7.0,Baixo,1.0,Cat_3,B
459606,Masculino,Sim,38,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
467418,Masculino,Sim,49,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
461547,Masculino,Nao,70,Nao,Entretenimento,0.0,Baixo,1.0,Cat_6,B
460811,Feminino,Sim,52,Nao,Engenheiro,1.0,Alto,2.0,Cat_6,A
463891,Masculino,Sim,75,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
467534,Masculino,Sim,48,Nao,Entretenimento,5.0,Medio,2.0,Cat_2,C
462748,Masculino,Sim,51,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,C
459380,Masculino,Sim,62,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A
466783,Feminino,Nao,43,Sim,Enfermeiro,0.0,Baixo,6.0,Cat_3,A
461134,Masculino,Sim,32,Sim,Medico,0.0,Baixo,3.0,Cat_6,D
465741,Feminino,Sim,43,Sim,Enfermeiro,9.0,Baixo,2.0,Cat_6,C
464785,Masculino,Sim,35,Nao,Medico,5.0,Baixo,4.0,Cat_4,A
464902,Feminino,Sim,68,Nao,Advogado,0.0,Baixo,1.0,Cat_4,D
464271,Feminino,Sim,36,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_2,C
467408,Masculino,Sim,47,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,A
461822,Masculino,Sim,37,Sim,Ator/Atriz,9.0,Alto,2.0,Cat_6,C
459378,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
463818,Feminino,Sim,40,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,B
460644,Feminino,Sim,40,Sim,Do Lar,2.0,Medio,2.0,Cat_3,C
466743,Masculino,Nao,26,Nao,Entretenimento,1.0,Baixo,2.0,Cat_6,A
464212,Feminino,Sim,56,Sim,Marketing,0.0,Medio,2.0,Cat_6,C
463709,Masculino,Sim,35,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,A
466145,Masculino,Sim,56,Nao,Entretenimento,1.0,Medio,3.0,Cat_6,C
465679,Masculino,Sim,47,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_4,D
464436,Masculino,Sim,88,Sim,Advogado,0.0,Alto,2.0,Cat_4,A
459094,Feminino,Nao,31,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_6,C
466183,Masculino,Sim,50,Sim,Entretenimento,0.0,Medio,2.0,Cat_3,C
461102,Masculino,Sim,43,Nao,Entretenimento,0.0,Medio,3.0,Cat_3,A
462211,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_4,D
465687,Masculino,Sim,88,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
465742,Feminino,Sim,45,Sim,Ator/Atriz,3.0,Baixo,3.0,Cat_6,C
466324,Feminino,Nao,28,Nao,Engenheiro,0.0,Baixo,1.0,Cat_4,A
461827,Masculino,Sim,57,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C
459442,Masculino,Sim,85,Sim,Executivo,0.0,Alto,2.0,Cat_6,C
460424,Feminino,Nao,35,Nao,Entretenimento,0.0,Baixo,1.0,Cat_6,A
461170,Feminino,Nao,40,Nao,Engenheiro,0.0,Baixo,3.0,Cat_3,A
465931,Masculino,Sim,38,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_7,D
466800,Feminino,Nao,18,Nao,Enfermeiro,6.0,Baixo,3.0,Cat_6,D
462869,Masculino,Nao,31,Sim,Medico,8.0,Baixo,1.0,Cat_6,D
462678,Feminino,Sim,48,Sim,Ator/Atriz,4.0,Medio,3.0,Cat_6,C
464701,Masculino,Nao,31,Nao,Medico,0.0,Baixo,2.0,Cat_4,A
467125,Masculino,Sim,46,Nao,Entretenimento,1.0,Medio,4.0,Cat_3,C
461190,Feminino,Nao,31,Nao,Engenheiro,0.0,Baixo,2.0,Cat_6,D
461691,Masculino,Nao,31,Sim,Enfermeiro,3.0,Baixo,4.0,Cat_1,D
461208,Feminino,Nao,32,Sim,Do Lar,5.0,Baixo,1.0,Cat_6,D
460052,Feminino,Nao,81,Sim,Advogado,1.0,Baixo,1.0,Cat_3,B
464999,Masculino,Sim,66,Sim,Advogado,1.0,Alto,2.0,Cat_6,C
462191,Feminino,Nao,22,Nao,Medico,3.0,Baixo,2.0,Cat_4,B
467045,Masculino,Sim,51,Sim,Entretenimento,0.0,Baixo,2.0,Cat_6,A
462558,Feminino,Nao,33,Sim,Engenheiro,0.0,Baixo,6.0,Cat_6,D
460342,Feminino,Nao,29,Sim,Engenheiro,10.0,Baixo,1.0,Cat_6,D
466647,Feminino,Sim,41,Sim,Ator/Atriz,7.0,Alto,2.0,Cat_6,C
459038,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
460074,Feminino,Nao,48,Sim,Advogado,4.0,Baixo,1.0,Cat_6,A
465016,Masculino,Sim,78,Nao,Executivo,0.0,Alto,2.0,Cat_6,B
466230,Masculino,Sim,46,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,B
467096,Masculino,Sim,53,Sim,Entretenimento,4.0,Baixo,2.0,Cat_2,A
467059,Masculino,Sim,47,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,D
463023,Feminino,Sim,40,Nao,Do Lar,6.0,Baixo,1.0,Cat_6,D
464557,Masculino,Nao,27,Nao,Ator/Atriz,8.0,Baixo,4.0,Cat_6,D
464733,Feminino,Sim,31,Nao,Engenheiro,1.0,Alto,4.0,Cat_4,A
459799,Masculino,Sim,47,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
466808,Feminino,Nao,43,Nao,Engenheiro,0.0,Baixo,1.0,Cat_6,A
459321,Masculino,Sim,81,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,B
464035,Masculino,Sim,62,Sim,Executivo,1.0,Alto,4.0,Cat_6,C
466975,Masculino,Sim,51,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
460270,Masculino,Nao,42,Sim,Medico,9.0,Baixo,1.0,Cat_6,B
465529,Feminino,Nao,33,Nao,Medico,0.0,Baixo,4.0,Cat_6,A
464246,Feminino,Sim,59,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
465639,Masculino,Sim,36,Sim,Enfermeiro,8.0,Alto,2.0,Cat_6,D
464346,Masculino,Sim,55,Sim,Executivo,2.0,Alto,3.0,Cat_6,C
460953,Masculino,Sim,59,Nao,Entretenimento,1.0,Baixo,2.0,Cat_6,D
464556,Feminino,Nao,39,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,A
467762,Feminino,Nao,39,Sim,Engenheiro,0.0,Baixo,4.0,Cat_6,C
467128,Feminino,Nao,32,Nao,Do Lar,1.0,Baixo,1.0,Cat_6,A
459503,Masculino,Sim,35,Sim,Enfermeiro,5.0,Alto,4.0,Cat_6,C
466402,Masculino,Sim,40,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,B
466834,Masculino,Sim,60,Sim,Entretenimento,1.0,Baixo,3.0,Cat_6,A
467710,Feminino,Nao,37,Sim,Ator/Atriz,9.0,Baixo,4.0,Cat_6,A
463227,Feminino,Sim,35,Sim,Engenheiro,1.0,Medio,2.0,Cat_6,A
464779,Feminino,Nao,27,Nao,Engenheiro,1.0,Baixo,1.0,Cat_4,A
462883,Feminino,Sim,28,Sim,Ator/Atriz,8.0,Baixo,4.0,Cat_6,A
459018,Masculino,Sim,85,Nao,Executivo,1.0,Alto,2.0,Cat_6,D
466774,Masculino,Sim,78,Sim,Advogado,0.0,Baixo,2.0,Cat_6,C
459920,Feminino,Sim,51,Sim,Ator/Atriz,6.0,Alto,2.0,Cat_4,B
467906,Feminino,Nao,33,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_1,D
460386,Masculino,Sim,29,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_6,D
467069,Feminino,Nao,29,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D
465025,Masculino,Sim,73,Sim,Executivo,0.0,Alto,2.0,Cat_6,C
462650,Feminino,Nao,33,Nao,Entretenimento,8.0,Baixo,5.0,Cat_4,D
459510,Feminino,Nao,23,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D
466229,Masculino,Sim,56,Sim,Executivo,0.0,Alto,1.0,Cat_6,B
466856,Feminino,Sim,65,Nao,Engenheiro,1.0,Medio,3.0,Cat_6,A
461623,Feminino,Sim,41,Sim,Ator/Atriz,11.0,Medio,2.0,Cat_6,B
461839,Masculino,Sim,58,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
467883,Feminino,Sim,48,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
460038,Feminino,Nao,36,Sim,Engenheiro,9.0,Baixo,5.0,Cat_6,D
467744,Masculino,Nao,36,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,D
462385,Masculino,Nao,23,Nao,Medico,4.0,Baixo,3.0,Cat_6,C
462916,Feminino,Sim,68,Nao,Ator/Atriz,6.0,Medio,3.0,Cat_6,C
463339,Feminino,Sim,27,Sim,Engenheiro,4.0,Baixo,2.0,Cat_3,B
460981,Feminino,Sim,42,Nao,Marketing,0.0,Medio,2.0,Cat_6,A
458993,Masculino,Sim,29,Nao,Medico,0.0,Baixo,2.0,Cat_4,A
459966,Feminino,Nao,31,Sim,Medico,1.0,Baixo,3.0,Cat_6,B
459538,Feminino,Nao,45,Sim,Do Lar,11.0,Baixo,1.0,Cat_6,B
465975,Masculino,Nao,42,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
464600,Feminino,Nao,55,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
465760,Feminino,Nao,43,Sim,Engenheiro,8.0,Baixo,2.0,Cat_4,A
466577,Masculino,Nao,30,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_6,D
467324,Masculino,Nao,32,Nao,Medico,5.0,Baixo,1.0,Cat_7,D
464387,Feminino,Nao,27,Sim,Ator/Atriz,9.0,Baixo,5.0,Cat_6,B
462481,Masculino,Nao,33,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A
465365,Masculino,Nao,31,Nao,Entretenimento,1.0,Baixo,4.0,Cat_2,D
463762,Masculino,Sim,31,Nao,Executivo,1.0,Alto,3.0,Cat_6,A
460914,Feminino,Nao,36,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,C
466123,Masculino,Sim,70,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,A
460506,Feminino,Sim,52,Sim,Engenheiro,0.0,Baixo,3.0,Cat_3,B
463066,Feminino,Nao,28,Sim,Enfermeiro,9.0,Baixo,3.0,Cat_6,D
465110,Masculino,Sim,42,Sim,Entretenimento,9.0,Baixo,5.0,Cat_6,D
461445,Masculino,Sim,52,Sim,Ator/Atriz,3.0,Medio,4.0,Cat_6,C
466330,Masculino,Nao,29,Nao,Medico,0.0,Baixo,3.0,Cat_3,C
461578,Feminino,Sim,61,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
465568,Masculino,Sim,39,Sim,Executivo,3.0,Alto,3.0,Cat_6,B
459130,Feminino,Sim,74,Nao,Advogado,0.0,Alto,2.0,Cat_6,A
459629,Feminino,Sim,47,Sim,Entretenimento,3.0,Medio,2.0,Cat_6,B
463892,Masculino,Nao,38,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A
461950,Feminino,Nao,40,Sim,Enfermeiro,1.0,Baixo,1.0,Cat_2,D
463499,Masculino,Sim,48,Sim,Executivo,0.0,Baixo,2.0,Cat_6,A
467946,Feminino,Sim,40,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,B
462679,Masculino,Nao,63,Sim,Medico,1.0,Baixo,1.0,Cat_6,D
459181,Masculino,Sim,58,Nao,Ator/Atriz,0.0,Alto,3.0,Cat_6,D
463612,Feminino,Sim,51,Sim,Engenheiro,1.0,Alto,3.0,Cat_6,C
463393,Feminino,Sim,38,Sim,Ator/Atriz,6.0,Baixo,2.0,Cat_3,B
465527,Feminino,Nao,26,Nao,Entretenimento,6.0,Baixo,8.0,Cat_4,D
462316,Masculino,Sim,60,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
467510,Masculino,Sim,51,Sim,Entretenimento,3.0,Baixo,3.0,Cat_6,B
466049,Feminino,Nao,25,Sim,Medico,0.0,Baixo,1.0,Cat_4,A
465211,Masculino,Nao,43,Nao,Ator/Atriz,6.0,Baixo,2.0,Cat_6,B
460367,Masculino,Sim,73,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B
464585,Masculino,Sim,66,Sim,Advogado,1.0,Alto,2.0,Cat_4,C
463698,Feminino,Sim,53,Nao,Engenheiro,0.0,Medio,2.0,Cat_6,B
462114,Masculino,Nao,21,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
461856,Feminino,Sim,45,Sim,Ator/Atriz,3.0,Alto,4.0,Cat_2,C
464593,Feminino,Nao,35,Sim,Medico,1.0,Baixo,4.0,Cat_2,B
459643,Masculino,Sim,40,Sim,Executivo,0.0,Alto,4.0,Cat_6,B
460213,Masculino,Sim,40,Sim,Entretenimento,5.0,Baixo,1.0,Cat_6,D
461046,Masculino,Sim,50,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
463409,Feminino,Sim,43,Nao,Entretenimento,7.0,Medio,5.0,Cat_2,B
463299,Feminino,Sim,49,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,B
465719,Feminino,Sim,37,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
463448,Masculino,Sim,40,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_6,B
466248,Masculino,Nao,41,Sim,Medico,1.0,Baixo,1.0,Cat_2,B
463205,Feminino,Nao,25,Nao,Medico,0.0,Baixo,4.0,Cat_6,D
465648,Feminino,Nao,32,Nao,Entretenimento,0.0,Baixo,2.0,Cat_2,A
467774,Feminino,Nao,39,Sim,Do Lar,1.0,Baixo,6.0,Cat_6,A
465525,Feminino,Sim,38,Sim,Enfermeiro,3.0,Medio,3.0,Cat_2,D
467776,Feminino,Nao,25,Sim,Medico,0.0,Baixo,4.0,Cat_6,D
460850,Feminino,Sim,61,Nao,Engenheiro,0.0,Baixo,1.0,Cat_6,B
463919,Feminino,Nao,31,Sim,Do Lar,9.0,Baixo,1.0,Cat_6,D
460809,Masculino,Sim,72,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,B
465708,Feminino,Sim,60,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_3,C
467138,Feminino,Nao,26,Nao,Do Lar,13.0,Baixo,1.0,Cat_6,D
459003,Masculino,Sim,51,Sim,Medico,0.0,Alto,5.0,Cat_4,C
464479,Masculino,Sim,55,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,B
464204,Feminino,Sim,39,Sim,Ator/Atriz,2.0,Alto,2.0,Cat_5,C
460073,Feminino,Sim,42,Sim,Engenheiro,2.0,Baixo,1.0,Cat_6,B
460289,Feminino,Sim,60,Sim,Ator/Atriz,2.0,Medio,6.0,Cat_4,C
464052,Masculino,Nao,36,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
459069,Masculino,Sim,25,Sim,Medico,0.0,Medio,2.0,Cat_6,A
465800,Masculino,Nao,25,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,C
461497,Masculino,Nao,29,Nao,Medico,5.0,Baixo,5.0,Cat_2,B
464005,Feminino,Nao,27,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_6,C
459588,Masculino,Sim,52,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A
459476,Masculino,Sim,41,Sim,Ator/Atriz,0.0,Alto,4.0,Cat_6,A
464432,Masculino,Nao,31,Nao,Engenheiro,8.0,Baixo,2.0,Cat_3,D
462264,Masculino,Sim,45,Sim,Entretenimento,0.0,Medio,4.0,Cat_6,C
466257,Feminino,Nao,32,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,C
460121,Masculino,Sim,55,Sim,Engenheiro,1.0,Medio,3.0,Cat_6,A
463640,Masculino,Nao,28,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
464462,Feminino,Sim,70,Sim,Ator/Atriz,5.0,Alto,2.0,Cat_6,C
461024,Masculino,Sim,82,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
464229,Feminino,Nao,26,Nao,Engenheiro,2.0,Baixo,7.0,Cat_6,D
466680,Masculino,Nao,22,Nao,Engenheiro,0.0,Baixo,4.0,Cat_6,D
466063,Feminino,Sim,48,Sim,Entretenimento,0.0,Baixo,1.0,Cat_3,B
465205,Masculino,Sim,48,Sim,Entretenimento,0.0,Baixo,2.0,Cat_6,D
467476,Masculino,Nao,32,Sim,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
463724,Masculino,Nao,29,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_4,B
