NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,Q006
210058177155,3,F,3,0,1.0,0,Nova Iguaçu,537.9,621.4,547.8,589.4,840.0,3,D
210059625898,3,F,2,0,1.0,0,Maricá,480.3,470.5,467.9,416.7,400.0,4,B
210061252506,3,F,3,0,1.0,0,Belford Roxo,534.7,585.4,539.7,536.0,620.0,3,B
210060888513,2,M,3,0,1.0,0,Nova Iguaçu,504.1,539.3,507.2,409.6,340.0,5,C
210059002299,3,F,3,0,1.0,0,Nova Iguaçu,522.7,589.1,608.0,613.3,680.0,6,G
210059638776,2,F,1,0,1.0,0,Duque de Caxias,477.5,553.2,544.7,558.0,700.0,3,G
210059044576,2,M,3,0,1.0,0,Belford Roxo,494.5,616.8,501.3,672.1,520.0,4,D
210060505340,3,F,2,0,1.0,0,Duque de Caxias,550.5,616.9,567.2,563.0,940.0,4,G
210059690699,3,M,1,0,1.0,0,Niterói,570.8,588.1,565.2,652.3,720.0,3,M
210060688601,4,M,1,0,1.0,0,Nova Iguaçu,516.9,406.3,526.1,514.2,720.0,3,G
210058221605,3,M,1,0,1.0,0,Nova Iguaçu,528.9,621.2,525.0,587.9,680.0,3,D
210060919231,2,F,2,0,1.0,0,São João de Meriti,514.7,552.7,565.1,550.0,700.0,3,E
210059286327,2,M,1,0,1.0,0,Duque de Caxias,594.2,623.9,564.9,760.6,760.0,1,A
210060719367,2,F,3,0,1.0,0,Nova Iguaçu,469.6,541.2,534.6,503.9,780.0,3,E
210060888382,3,F,2,0,1.0,0,Nova Iguaçu,531.5,561.7,529.5,602.1,840.0,3,B
210059286430,3,F,3,0,1.0,0,Nova Iguaçu,484.2,502.3,514.0,450.7,440.0,3,F
210059915436,2,M,1,0,1.0,0,Niterói,613.6,571.9,615.7,581.3,660.0,3,G
210059731602,3,F,1,0,1.0,0,Duque de Caxias,534.8,548.0,552.8,467.7,520.0,4,B
210059299304,2,M,3,0,1.0,0,Duque de Caxias,512.6,584.4,573.3,601.7,780.0,4,B
210058161465,3,F,1,0,1.0,0,Maricá,471.4,558.8,516.7,511.2,920.0,4,J
210061180948,3,F,1,0,1.0,0,Niterói,476.9,492.2,526.8,606.1,720.0,3,B
210059094669,2,F,1,0,1.0,0,Duque de Caxias,497.9,539.5,537.0,556.2,900.0,3,C
210060738937,2,F,1,0,1.0,0,Niterói,447.6,450.3,416.0,476.8,720.0,3,B
210059286485,3,F,3,0,1.0,0,Duque de Caxias,477.0,491.9,469.8,396.4,640.0,5,B
210059068812,3,F,1,0,1.0,0,Nilópolis,543.6,586.1,516.1,521.9,760.0,4,F
210060919252,2,M,2,0,1.0,0,Duque de Caxias,568.1,515.5,582.5,718.5,800.0,4,C
210058303009,3,M,1,0,1.0,0,Maricá,394.6,420.6,354.9,392.7,440.0,4,A
210060816869,3,F,3,0,1.0,0,Duque de Caxias,455.6,510.9,546.6,511.2,800.0,2,B
210060584014,2,M,1,0,1.0,0,Nova Iguaçu,698.5,617.2,625.3,772.8,900.0,2,G
210058147683,3,F,1,0,1.0,0,Niterói,509.2,596.0,590.8,563.5,860.0,2,C
210060647984,3,F,3,0,1.0,0,Nova Iguaçu,537.9,533.6,538.5,387.1,500.0,9,E
210058211714,3,F,1,0,1.0,0,Duque de Caxias,438.3,493.1,533.0,413.6,620.0,5,E
210059120527,3,F,1,0,1.0,0,Belford Roxo,480.0,514.9,534.4,405.3,560.0,5,C
210058947085,2,F,1,0,1.0,0,Niterói,646.7,628.6,676.6,914.5,920.0,3,G
210060627043,2,M,1,0,1.0,0,Niterói,706.7,687.3,616.9,836.6,900.0,4,Q
210060826640,3,F,2,0,1.0,0,Duque de Caxias,445.7,483.3,525.1,520.9,620.0,3,B
210061221565,2,F,1,0,1.0,0,Nova Iguaçu,536.8,529.5,484.1,575.8,740.0,3,A
210058147706,3,F,1,0,1.0,0,Maricá,505.3,507.7,481.5,481.9,840.0,4,B
210059982770,3,F,1,0,1.0,0,Niterói,440.3,435.9,436.4,470.9,520.0,6,B
210060959912,3,M,1,0,1.0,0,São João de Meriti,594.8,645.6,614.9,707.8,560.0,2,H
210060959933,2,M,1,0,1.0,0,São João de Meriti,387.6,489.2,513.8,443.8,500.0,6,C
210060138264,4,F,2,0,1.0,0,Niterói,439.7,418.1,440.3,338.0,360.0,3,B
210060125171,3,M,1,0,1.0,0,Niterói,677.1,652.2,626.8,780.5,980.0,3,Q
210059947668,2,M,3,0,1.0,0,Maricá,601.5,660.8,617.8,655.7,560.0,2,E
210060112123,3,M,3,0,1.0,0,Nova Iguaçu,374.9,380.9,468.8,493.0,600.0,2,B
210058081653,3,F,2,0,1.0,0,Niterói,446.1,536.6,589.6,432.0,840.0,3,G
210060138241,2,M,1,0,1.0,0,Niterói,502.2,598.6,568.8,697.1,880.0,4,B
210059744646,3,F,2,0,1.0,0,Belford Roxo,475.5,514.6,525.9,403.4,480.0,4,B
210058950612,2,F,3,0,1.0,0,São João de Meriti,413.5,434.7,456.1,476.0,560.0,3,B
210059258276,2,F,3,0,1.0,0,Nova Iguaçu,548.7,562.5,547.1,561.1,540.0,3,C
210059598032,3,F,2,0,1.0,0,Duque de Caxias,432.3,525.7,518.7,527.5,940.0,4,L
210060817174,2,F,1,0,1.0,0,Niterói,405.9,590.7,548.7,713.9,940.0,4,O
210058934649,2,F,3,0,1.0,0,São João de Meriti,559.4,548.8,546.8,472.6,720.0,4,C
210060612828,2,M,2,0,1.0,0,Niterói,434.8,543.8,546.5,466.9,520.0,2,B
210060769775,3,F,2,0,1.0,0,Nova Iguaçu,589.0,697.5,625.5,686.3,860.0,3,J
210060838049,2,F,3,0,1.0,0,Nova Iguaçu,504.3,343.9,314.2,447.1,400.0,3,D
210060817216,3,M,3,0,1.0,0,Niterói,517.7,604.4,591.2,645.9,600.0,3,D
210060612839,4,F,3,0,1.0,0,Nova Iguaçu,439.3,530.4,545.9,509.0,760.0,5,B
210058339552,3,M,1,0,1.0,0,Niterói,634.1,622.9,612.3,857.3,960.0,4,O
210060623969,3,M,1,0,1.0,0,Nova Iguaçu,412.1,384.9,495.2,489.0,640.0,3,G
210060084679,3,F,3,0,1.0,0,Belford Roxo,479.5,558.0,504.4,428.7,640.0,5,E
210058772173,2,F,3,0,1.0,0,São João de Meriti,483.8,572.4,507.3,540.4,820.0,4,D
210059638915,2,F,3,0,1.0,0,Duque de Caxias,490.9,616.9,620.5,413.8,860.0,3,C
210060477482,4,F,1,0,1.0,0,Niterói,492.2,517.7,499.5,463.1,600.0,4,K
210060857769,2,F,3,0,1.0,0,Duque de Caxias,429.3,515.3,492.3,510.2,720.0,3,B
210060633763,3,F,3,0,1.0,0,São João de Meriti,467.3,508.1,449.6,413.8,780.0,5,G
210059984793,3,F,1,0,1.0,0,Niterói,623.7,583.1,641.3,758.2,940.0,5,Q
210060659262,3,M,1,0,1.0,0,Niterói,633.4,590.8,606.4,805.1,880.0,3,N
210059258415,2,F,2,0,1.0,0,Duque de Caxias,426.0,436.0,479.4,455.4,400.0,5,C
210059258436,3,F,1,0,1.0,0,Niterói,401.5,495.9,538.7,437.6,740.0,2,P
210058293214,2,F,1,0,1.0,0,Duque de Caxias,450.7,459.1,497.4,389.3,920.0,7,A
210061252525,5,F,3,0,1.0,0,Duque de Caxias,384.3,422.0,470.3,372.2,340.0,4,B
210059817937,3,M,1,0,1.0,0,Niterói,630.3,680.1,655.3,811.4,920.0,4,Q
210060084697,3,M,2,0,1.0,0,Nova Iguaçu,460.6,537.6,485.4,609.6,500.0,3,G
210060633789,3,F,1,0,1.0,0,Niterói,768.5,720.8,701.1,779.4,920.0,3,P
210058318476,3,F,3,0,1.0,0,Maricá,468.4,614.7,626.8,647.6,920.0,4,F
210061181020,2,M,3,0,1.0,0,Niterói,498.5,532.4,519.2,372.6,660.0,4,B
210059015247,2,M,1,0,1.0,0,São João de Meriti,506.7,522.8,537.5,610.9,440.0,3,B
210059664808,2,M,2,0,1.0,0,Nova Iguaçu,459.7,390.6,506.2,491.0,600.0,3,C
210058262375,3,M,1,0,1.0,0,Niterói,696.6,678.6,652.4,819.1,820.0,5,Q
210059081804,3,M,3,0,1.0,0,Nova Iguaçu,504.7,515.4,534.1,401.3,560.0,5,C
210060576793,2,M,2,0,1.0,0,Duque de Caxias,482.9,596.0,495.7,613.9,820.0,4,E
210059874174,3,M,1,0,1.0,0,Niterói,425.8,574.7,534.8,540.0,600.0,3,G
210060558752,3,M,2,0,1.0,0,Maricá,519.1,512.5,582.9,528.1,580.0,3,G
210060699788,2,M,1,0,1.0,0,Niterói,653.3,630.5,701.4,815.0,900.0,4,Q
210061180994,3,F,1,0,1.0,0,Niterói,750.0,639.8,622.8,862.2,940.0,3,Q
210059245534,4,F,3,0,1.0,0,Belford Roxo,428.6,406.9,451.2,365.3,320.0,3,B
210061160058,2,M,1,0,1.0,0,Duque de Caxias,608.1,635.2,586.2,730.6,720.0,3,G
210060709617,2,F,2,0,1.0,0,Maricá,460.0,507.7,474.6,374.7,480.0,5,B
210059664823,2,F,2,0,1.0,0,Maricá,473.3,463.8,454.4,498.2,620.0,4,C
210061092385,2,F,1,0,1.0,0,Belford Roxo,467.3,534.9,469.3,507.9,600.0,3,C
210058768102,2,F,2,0,1.0,0,Belford Roxo,423.3,489.5,468.2,480.1,480.0,3,F
210059991215,4,F,1,0,1.0,0,Belford Roxo,514.5,559.8,526.0,578.9,720.0,4,C
210060788316,4,M,4,0,1.0,0,São João de Meriti,625.5,607.3,588.8,764.8,920.0,5,F
210059591416,2,M,1,0,1.0,0,São João de Meriti,511.5,490.5,485.1,546.5,680.0,4,F
210059566230,3,M,1,0,1.0,0,Nova Iguaçu,560.9,531.4,473.8,496.0,500.0,6,C
210058715469,3,M,1,0,1.0,0,Niterói,720.2,665.3,580.5,769.0,900.0,3,P
210058679126,3,F,3,0,1.0,0,Niterói,576.4,498.7,441.6,627.1,960.0,4,E
210060788318,3,F,3,0,1.0,0,Duque de Caxias,516.0,466.4,540.5,378.3,440.0,3,B
210059906599,3,M,3,0,1.0,0,Belford Roxo,417.6,476.0,484.0,405.8,460.0,4,C
210059837412,3,F,1,0,1.0,0,Niterói,506.9,605.1,558.5,676.0,880.0,3,K
210061102202,2,M,1,0,1.0,0,Duque de Caxias,640.3,687.8,664.9,822.7,820.0,4,B
210059878544,2,M,2,0,1.0,0,Niterói,329.5,494.8,359.2,482.5,760.0,2,J
210058750092,3,F,1,0,1.0,0,Duque de Caxias,439.8,423.7,475.2,377.3,480.0,4,B
210060799495,2,F,1,0,1.0,0,Niterói,528.7,621.9,601.5,687.2,920.0,3,Q
210059796970,2,F,1,0,1.0,0,Niterói,594.0,613.4,598.2,671.2,900.0,3,O
210058750072,2,M,3,0,1.0,0,Duque de Caxias,546.6,540.6,543.9,578.2,580.0,4,E
210061123184,3,M,1,0,1.0,0,Niterói,638.1,620.1,587.7,841.6,940.0,4,Q
210059865495,3,M,1,0,1.0,0,Maricá,413.3,510.0,494.9,485.9,580.0,5,D
210060809377,3,F,1,0,1.0,0,São João de Meriti,486.3,456.3,505.9,493.0,600.0,4,B
210059852398,2,F,1,0,1.0,0,Niterói,554.0,649.4,625.7,712.1,940.0,3,N
210059538073,3,F,1,0,1.0,0,Duque de Caxias,561.6,423.1,476.5,483.4,640.0,5,C
210060990515,3,M,1,0,1.0,0,Niterói,598.1,589.3,577.8,610.4,900.0,3,D
210058070550,3,M,2,0,1.0,0,Nova Iguaçu,524.3,535.6,517.2,483.2,800.0,4,B
210059686634,2,M,1,0,1.0,0,Niterói,530.1,565.3,527.8,702.6,660.0,4,I
210060685631,2,F,1,0,1.0,0,Niterói,443.8,543.5,575.3,763.1,920.0,4,Q
210058741209,2,F,1,0,1.0,0,Niterói,604.2,617.0,621.2,751.5,960.0,4,O
210059934625,3,F,2,0,1.0,0,São João de Meriti,380.6,493.1,499.8,466.7,360.0,3,E
210059947690,2,M,1,0,1.0,0,Niterói,503.9,645.1,626.9,837.1,980.0,4,Q
210059947672,2,F,2,0,1.0,0,Nova Iguaçu,393.0,425.8,430.8,534.0,340.0,3,B
210060685639,5,F,2,0,1.0,0,Nova Iguaçu,597.8,619.5,558.6,681.8,640.0,2,A
210059893475,3,F,1,0,1.0,0,Niterói,484.4,503.1,570.1,653.4,880.0,4,F
210058747339,2,F,3,0,1.0,0,Duque de Caxias,466.4,434.6,536.4,407.5,600.0,3,C
210058673611,6,M,2,0,1.0,0,Nova Iguaçu,552.7,436.5,567.9,416.6,380.0,3,D
210061111991,2,M,1,0,1.0,0,Nova Iguaçu,451.8,422.7,502.3,484.6,560.0,2,D
210059337642,2,M,1,0,1.0,0,Duque de Caxias,518.7,549.9,497.5,681.7,460.0,4,D
210061000399,2,F,1,0,1.0,0,Duque de Caxias,481.8,520.5,550.0,597.4,740.0,4,G
210059427526,2,M,1,0,1.0,0,Nova Iguaçu,375.7,498.1,546.4,645.6,540.0,5,C
210059427546,2,F,1,0,1.0,0,Niterói,532.2,556.9,523.1,705.4,940.0,3,Q
210059783119,2,F,1,0,1.0,0,Duque de Caxias,568.1,646.3,533.6,529.0,920.0,3,F
210058787416,3,M,1,0,1.0,0,Niterói,604.0,551.3,557.5,725.5,880.0,5,Q
210058710433,3,F,1,0,1.0,0,Nova Iguaçu,526.0,553.0,525.8,587.0,900.0,2,B
210059391897,2,F,1,0,1.0,0,Niterói,637.0,671.6,612.4,793.4,980.0,4,Q
210058093524,3,F,1,0,1.0,0,Nova Iguaçu,501.7,553.8,490.2,663.2,720.0,3,F
210059781926,2,M,3,0,1.0,0,São João de Meriti,455.7,329.3,481.8,376.9,320.0,3,H
210058657290,3,M,0,0,1.0,0,Maricá,559.4,569.5,573.3,628.0,460.0,4,O
210059468715,3,M,2,0,1.0,0,Niterói,518.5,412.1,344.7,364.6,480.0,4,E
210060778407,2,F,1,0,1.0,0,São João de Meriti,431.6,523.5,474.7,521.3,700.0,4,G
210061102127,3,F,3,0,1.0,0,Duque de Caxias,506.5,530.2,530.9,494.0,620.0,3,D
210058744588,3,F,3,0,1.0,0,Nilópolis,508.1,645.9,458.5,771.1,700.0,5,I
210059543556,3,M,1,0,1.0,0,Duque de Caxias,678.5,597.2,582.4,730.5,820.0,3,C
210058950647,2,M,3,0,1.0,0,Duque de Caxias,550.6,580.1,520.7,405.4,560.0,3,B
210060818752,3,M,1,0,1.0,0,Niterói,684.2,678.7,663.1,757.1,900.0,4,P
210060869050,4,F,1,0,1.0,0,Nova Iguaçu,466.3,548.6,510.6,432.4,580.0,4,C
210058273583,3,M,3,0,1.0,0,Niterói,560.0,607.3,535.4,566.0,540.0,3,E
210059273341,2,M,1,0,1.0,0,Nova Iguaçu,522.7,506.9,504.0,570.1,640.0,4,H
210059260649,3,F,3,0,1.0,0,Nova Iguaçu,399.2,544.5,493.8,463.6,720.0,2,A
210059178305,2,F,3,0,1.0,0,Nova Iguaçu,585.2,618.3,596.2,642.3,880.0,4,J
210060624017,3,F,1,0,1.0,0,Niterói,578.4,574.8,608.0,630.7,920.0,4,I
210058115942,2,F,3,0,1.0,0,Nova Iguaçu,409.9,539.5,598.0,653.2,600.0,2,B
210059782052,2,F,3,0,1.0,0,Duque de Caxias,390.4,481.2,515.0,391.9,400.0,7,D
210059664869,3,F,3,0,1.0,0,Nova Iguaçu,334.8,495.3,457.5,362.7,600.0,4,D
210061040470,3,M,2,0,1.0,0,São João de Meriti,593.6,606.9,547.7,614.6,640.0,4,E
210060531492,3,F,1,0,1.0,0,Duque de Caxias,603.8,577.4,618.7,566.0,780.0,3,E
210059727817,2,M,2,0,1.0,0,Duque de Caxias,461.7,565.9,543.7,532.5,480.0,4,G
210060719446,3,F,2,0,1.0,0,Duque de Caxias,517.8,420.0,573.6,614.0,440.0,3,B
210059420057,3,F,2,0,1.0,0,Duque de Caxias,454.7,485.7,479.6,400.4,720.0,5,C
210060719447,3,M,1,0,1.0,0,Belford Roxo,484.2,514.5,529.6,540.1,740.0,3,B
210059468827,2,F,2,0,1.0,0,Duque de Caxias,490.0,503.3,499.3,488.2,560.0,3,C
210059846075,2,M,1,0,1.0,0,Duque de Caxias,606.6,629.2,593.3,741.2,880.0,3,E
210058716422,2,M,3,0,1.0,0,Nova Iguaçu,541.2,450.8,499.9,560.2,320.0,2,B
210059461274,2,M,1,0,1.0,0,Belford Roxo,517.3,456.0,434.8,402.3,440.0,3,B
210060867608,3,F,1,0,1.0,0,Nova Iguaçu,631.1,671.0,592.3,767.8,900.0,4,A
210061304481,3,M,1,0,1.0,0,Niterói,637.9,546.8,584.2,776.0,920.0,4,O
210060757440,2,F,1,0,1.0,0,Duque de Caxias,444.1,510.2,540.0,406.4,700.0,4,H
210058684325,2,F,3,0,1.0,0,Belford Roxo,515.2,517.3,508.0,501.6,500.0,5,C
210059468820,2,F,2,0,1.0,0,Maricá,509.4,597.8,583.8,514.2,700.0,5,B
210060838259,2,F,3,0,1.0,0,Duque de Caxias,466.7,568.1,618.2,519.8,520.0,3,B
210060546443,3,F,2,0,1.0,0,Duque de Caxias,454.0,502.7,542.6,556.3,460.0,3,A
210059043039,2,M,1,0,1.0,0,Duque de Caxias,484.5,550.5,507.5,612.4,580.0,2,B
210061190875,2,M,2,0,1.0,0,Nova Iguaçu,517.4,600.6,566.3,618.0,660.0,4,L
210059068915,2,F,3,0,1.0,0,Nova Iguaçu,426.6,477.6,429.4,519.7,340.0,3,B
210061160114,3,F,1,0,1.0,0,Niterói,517.4,555.6,584.4,475.2,680.0,4,O
210059677870,2,M,3,0,1.0,0,Nova Iguaçu,450.6,497.9,531.2,444.5,500.0,3,A
210061200731,3,M,1,0,1.0,0,Niterói,607.7,710.2,636.1,740.6,680.0,4,I
210060576842,2,M,1,0,1.0,0,Duque de Caxias,455.6,467.7,494.6,469.4,540.0,3,E
210060828443,2,M,1,0,1.0,0,Duque de Caxias,547.9,571.4,459.4,567.6,760.0,3,J
210059874272,2,F,1,0,1.0,0,Nova Iguaçu,539.8,637.2,560.0,659.9,840.0,3,K
210059401397,3,F,3,0,1.0,0,São João de Meriti,414.8,381.0,439.4,408.2,460.0,4,B
210059401360,3,F,1,0,1.0,0,Nova Iguaçu,473.4,354.6,537.2,438.8,620.0,3,B
210059401399,3,M,5,0,1.0,0,Niterói,464.9,528.1,425.6,457.6,740.0,5,C
210058046360,3,F,3,0,1.0,0,Nova Iguaçu,482.3,548.4,471.5,553.1,500.0,3,B
210060084819,3,F,3,0,1.0,0,Niterói,605.9,643.7,661.5,672.2,900.0,4,F
210059386354,2,M,3,0,1.0,0,São João de Meriti,440.1,585.4,588.0,591.6,740.0,3,B
210059566258,3,M,2,0,1.0,0,Duque de Caxias,406.9,355.2,449.6,354.9,280.0,3,C
210058081733,3,F,3,0,1.0,0,Niterói,559.3,489.9,377.1,398.5,320.0,4,B
210058755215,3,F,3,0,1.0,0,Duque de Caxias,590.0,599.8,586.0,635.4,900.0,3,G
210058738480,2,F,1,0,1.0,0,Niterói,555.0,567.2,486.5,525.6,820.0,4,K
210059094871,2,F,1,0,1.0,0,Niterói,458.9,519.8,509.1,523.3,900.0,4,H
210060577615,3,M,1,0,1.0,0,Duque de Caxias,532.0,622.8,623.0,633.7,640.0,3,E
210061160202,3,F,1,0,1.0,0,Niterói,548.4,626.4,593.5,607.6,960.0,5,L
210060577593,3,M,3,0,1.0,0,Niterói,505.9,569.8,472.9,497.0,580.0,3,B
210059217273,2,F,1,0,1.0,0,Nova Iguaçu,486.2,534.7,552.6,589.9,740.0,5,G
210059043113,2,F,3,0,1.0,0,São João de Meriti,491.6,510.3,474.4,535.3,740.0,3,C
210060740456,3,M,1,0,1.0,0,Nova Iguaçu,611.8,607.0,589.6,748.3,620.0,5,G
210058242903,3,M,1,0,1.0,0,Duque de Caxias,588.0,596.8,554.8,647.7,700.0,3,G
210058242947,2,M,3,0,1.0,0,Duque de Caxias,487.6,598.6,576.3,624.4,680.0,3,E
210059679903,3,M,3,0,1.0,0,Nova Iguaçu,389.9,493.1,493.6,526.5,380.0,5,E
210061150351,2,F,2,0,1.0,0,São João de Meriti,491.3,540.9,599.0,469.2,840.0,4,D
210060558937,3,M,3,0,1.0,0,Maricá,552.1,667.4,560.1,660.1,880.0,4,C
210060569077,2,F,1,0,1.0,0,Duque de Caxias,555.1,556.8,578.5,710.7,800.0,4,B
210059072821,2,F,4,0,1.0,0,Duque de Caxias,550.6,559.2,607.1,421.3,640.0,5,C
210059219259,4,F,1,0,1.0,0,Niterói,415.3,345.9,514.2,375.4,460.0,3,B
210060533521,3,M,1,0,1.0,0,Nilópolis,459.7,495.1,420.8,708.6,560.0,3,D
210059915557,2,M,3,0,1.0,0,Duque de Caxias,580.6,583.6,516.6,691.5,800.0,4,D
210059559203,2,F,3,0,1.0,0,Nilópolis,541.4,605.7,581.2,615.0,640.0,4,K
210058319868,3,F,3,0,1.0,0,Belford Roxo,440.8,480.5,549.5,569.4,600.0,4,B
210058221875,3,F,2,0,1.0,0,Nova Iguaçu,435.5,502.0,561.9,512.3,700.0,2,D
210058177367,2,F,1,0,1.0,0,Nova Iguaçu,605.3,466.1,688.4,752.0,920.0,3,L
210059731743,3,M,1,0,1.0,0,Niterói,780.7,693.0,758.8,914.6,980.0,3,Q
210059874284,2,F,3,0,1.0,0,Nova Iguaçu,538.3,673.6,640.2,647.0,880.0,6,D
210059204144,2,M,2,0,1.0,0,Nilópolis,562.5,614.7,599.6,653.7,560.0,4,G
210060492548,2,M,1,0,1.0,0,Nova Iguaçu,497.8,464.9,524.8,498.9,660.0,4,B
210059204445,3,F,1,0,1.0,0,Nova Iguaçu,400.7,402.8,415.0,415.2,460.0,2,C
210059004431,4,F,2,0,1.0,0,São João de Meriti,468.6,547.4,446.8,514.8,860.0,3,B
210058950709,2,F,2,0,1.0,0,Nova Iguaçu,438.0,503.4,508.2,580.8,520.0,3,D
210059626026,2,F,1,0,1.0,0,Niterói,580.1,548.0,543.5,496.7,960.0,4,J
210060719562,4,M,1,0,1.0,0,Maricá,458.4,511.7,551.1,587.7,580.0,3,G
210061221791,2,F,3,0,1.0,0,Niterói,439.1,572.2,620.5,637.6,800.0,4,P
210060960241,2,M,1,0,1.0,0,São João de Meriti,641.0,547.9,582.1,740.8,620.0,5,D
210059998013,4,M,2,0,1.0,0,Duque de Caxias,377.4,513.6,397.5,463.8,360.0,3,C
210059997996,3,M,1,0,1.0,0,Duque de Caxias,520.6,505.2,498.6,507.9,640.0,3,B
210059572190,3,M,1,0,1.0,0,Niterói,499.1,345.8,568.9,660.1,780.0,4,M
210060709728,3,F,2,0,1.0,0,Maricá,499.5,543.8,554.4,631.5,880.0,4,G
210061150301,5,M,1,0,1.0,0,Maricá,496.4,460.6,505.6,432.6,640.0,2,C
210059638969,2,F,3,0,1.0,0,Nova Iguaçu,629.0,616.2,551.6,563.2,740.0,3,B
210059677881,3,F,1,0,1.0,0,São João de Meriti,389.3,379.4,445.0,517.5,720.0,4,A
210061304532,3,M,1,0,1.0,0,Niterói,541.7,606.1,562.7,709.0,840.0,3,G
210059692801,2,F,1,0,1.0,0,São João de Meriti,481.2,543.1,553.1,502.3,500.0,4,D
210059638932,2,F,2,0,1.0,0,São João de Meriti,555.1,564.4,536.8,594.9,520.0,4,G
210059651922,2,F,3,0,1.0,0,Nova Iguaçu,568.6,616.1,564.9,604.2,760.0,3,D
210059056010,3,F,3,0,1.0,0,Belford Roxo,419.5,427.3,461.2,436.1,440.0,4,B
210059286248,3,F,2,0,1.0,0,Duque de Caxias,446.9,504.2,480.5,497.5,680.0,4,E
210059030160,2,F,3,0,1.0,0,Nova Iguaçu,484.2,566.6,570.1,541.4,580.0,4,C
210059692806,3,F,1,0,1.0,0,Duque de Caxias,503.6,539.8,527.0,587.4,820.0,3,C
210060678956,3,F,1,0,1.0,0,Duque de Caxias,436.1,497.3,511.1,361.6,760.0,2,E
210059043087,2,F,1,0,1.0,0,Duque de Caxias,569.0,648.5,575.3,609.5,920.0,4,E
210059055991,5,F,3,0,1.0,0,Nova Iguaçu,383.1,486.4,538.7,437.1,660.0,4,C
210059017258,3,F,0,0,1.0,0,Belford Roxo,559.2,589.1,530.6,687.5,760.0,5,E
210059273438,4,F,1,0,1.0,0,Niterói,420.2,430.7,474.1,401.8,520.0,3,G
210059002454,4,F,1,0,1.0,0,Maricá,481.7,634.8,552.8,507.6,920.0,3,C
210060878893,3,F,3,0,1.0,0,Nova Iguaçu,524.5,612.7,604.4,540.7,720.0,5,H
210061304544,3,F,1,0,1.0,0,Niterói,583.4,594.6,613.0,690.3,940.0,3,I
210058147924,5,M,3,0,1.0,0,Niterói,538.3,530.5,534.8,585.7,800.0,4,C
210059852490,3,F,2,0,1.0,0,Nilópolis,403.8,471.0,520.5,428.2,540.0,4,B
210061102295,2,F,3,0,1.0,0,Niterói,519.4,585.1,587.2,609.9,920.0,4,J
210059455777,2,F,3,0,1.0,0,Nova Iguaçu,462.4,537.0,477.1,592.7,340.0,4,E
210059824444,3,F,1,0,1.0,0,Maricá,631.0,554.2,589.4,665.9,720.0,1,B
210059470790,2,F,2,0,1.0,0,Belford Roxo,395.9,477.0,510.6,559.5,640.0,6,B
210059538165,4,M,1,0,1.0,0,Belford Roxo,382.9,383.2,394.8,340.3,660.0,2,K
210058780862,3,M,1,0,1.0,0,Niterói,702.8,695.5,656.2,931.7,920.0,4,H
210058764120,2,F,1,0,1.0,0,Niterói,567.0,594.9,567.1,650.4,960.0,5,N
210059798261,3,M,1,0,1.0,0,Niterói,527.0,615.6,609.1,626.8,940.0,4,M
210060799592,3,M,1,0,1.0,0,Niterói,555.1,475.4,494.7,607.2,580.0,4,H
210058738580,2,F,3,0,1.0,0,Nova Iguaçu,333.9,496.1,514.1,629.0,620.0,3,E
210060073671,2,M,2,0,1.0,0,Nova Iguaçu,385.9,444.5,490.0,509.1,720.0,2,B
210059363895,2,F,1,0,1.0,0,Niterói,590.6,602.6,562.4,603.2,780.0,3,E
210058689330,2,F,1,0,1.0,0,São João de Meriti,553.6,604.8,550.5,701.6,860.0,5,C
210059489442,2,M,2,0,1.0,0,Belford Roxo,577.1,568.4,517.9,389.0,800.0,3,F
210058815379,2,F,2,0,1.0,0,Belford Roxo,404.6,347.9,485.4,348.0,540.0,4,C
210060979508,3,F,3,0,1.0,0,Duque de Caxias,472.4,503.8,473.3,529.0,640.0,3,C
210059865518,3,F,3,0,1.0,0,Niterói,516.7,633.9,604.6,688.3,940.0,4,G
210058046397,3,F,1,0,1.0,0,Nova Iguaçu,524.0,575.8,532.5,634.4,900.0,3,B
210059511982,2,F,3,0,1.0,0,Niterói,478.1,588.1,553.3,648.5,880.0,4,D
210059538139,3,M,3,0,1.0,0,São João de Meriti,515.9,504.5,539.7,665.5,440.0,4,C
210058742081,3,M,3,0,1.0,0,Duque de Caxias,608.3,515.4,545.2,686.8,940.0,3,D
210060097305,3,F,3,0,1.0,0,São João de Meriti,488.8,520.2,482.5,559.6,540.0,3,C
210059714800,2,F,2,0,1.0,0,Duque de Caxias,452.1,522.3,576.3,382.1,600.0,4,C
210058742048,11,F,3,0,1.0,0,Nova Iguaçu,436.1,445.3,456.7,380.8,440.0,2,C
210059322792,3,F,2,0,1.0,0,Duque de Caxias,460.7,520.5,497.4,559.1,860.0,4,B
210058721983,2,F,2,0,1.0,0,Nova Iguaçu,395.5,445.7,484.9,526.5,820.0,4,B
210059783240,3,F,1,0,1.0,0,Niterói,598.0,632.2,623.0,697.5,960.0,4,Q
210060706869,2,M,1,0,1.0,0,Nilópolis,470.0,555.0,507.7,590.9,680.0,3,G
